,ID,Word,Lemme,Stemme,stopword
3517,801,exactly,['exactly'],['exactli'],False
3518,801,what,['what'],['what'],True
3519,801,i,['i'],['i'],True
3520,801,expected,['expected'],['expect'],False
3521,802,love,['love'],['love'],False
3522,802,this,['this'],['thi'],True
3523,802,projector,['projector'],['projector'],False
3524,803,projector,['projector'],['projector'],False
3525,803,works,['work'],['work'],False
3526,804,na,['na'],['na'],False
3527,805,buy,['buy'],['buy'],False
3528,805,one,['one'],['one'],True
3529,806,can,['can'],['can'],True
3530,806,it,['it'],['it'],True
3531,806,play,['play'],['play'],False
3532,806,music,['music'],['music'],False
3533,806,from,['from'],['from'],True
3534,806,your,['your'],['your'],True
3535,806,cell,['cell'],['cell'],False
3536,806,phone,['phone'],['phone'],False
3537,807,good,['good'],['good'],False
3538,808,intelligence,['intelligence'],['intellig'],False
3539,809,worth,['worth'],['worth'],False
3540,809,the,['the'],['the'],True
3541,809,price,['price'],['price'],False
3542,810,awesome,['awesome'],['awesom'],False
3543,810,projector,['projector'],['projector'],False
3544,810,totally,['totally'],['total'],False
3545,810,replaced,['replaced'],['replac'],False
3546,810,my,['my'],['my'],True
3547,810,tv,['tv'],['tv'],False
3548,811,great,['great'],['great'],False
3549,811,purchase,['purchase'],['purchas'],False
3550,811,,[],[],False
3551,811,exactly,['exactly'],['exactli'],False
3552,811,what,['what'],['what'],True
3553,811,my,['my'],['my'],True
3554,811,husband,['husband'],['husband'],False
3555,811,said,['said'],['said'],False
3556,812,bright,['bright'],['bright'],False
3557,812,clear,['clear'],['clear'],False
3558,812,loud,['loud'],['loud'],False
3559,812,awesome,['awesome'],['awesom'],False
3560,813,great,['great'],['great'],False
3561,813,for,['for'],['for'],True
3562,813,camping,['camping'],['camp'],False
3563,813,,[],[],False
3564,813,outdoor,['outdoor'],['outdoor'],False
3565,814,perfect,['perfect'],['perfect'],False
3566,814,for,['for'],['for'],True
3567,814,a,['a'],['a'],True
3568,814,family,['family'],['famili'],False
3569,814,or,['or'],['or'],True
3570,814,friend,['friend'],['friend'],False
3571,814,movie,['movie'],['movi'],False
3572,814,night,['night'],['night'],False
3573,815,popcan,['popcan'],['popcan'],False
3574,815,sized,['sized'],['size'],False
3575,815,movie,['movie'],['movi'],False
3576,815,theater,['theater'],['theater'],False
3577,815,so,['so'],['so'],True
3578,815,amazing,['amazing'],['amaz'],False
3579,816,good,['good'],['good'],False
3580,816,one,['one'],['one'],True
3581,816,but,['but'],['but'],True
3582,816,little,['little'],['littl'],False
3583,816,expensive,['expensive'],['expens'],False
3584,817,in,['in'],['in'],True
3585,817,love,['love'],['love'],False
3586,817,with,['with'],['with'],True
3587,817,it,['it'],['it'],True
3588,818,praying,['praying'],['pray'],False
3589,819,nice,['nice'],['nice'],False
3590,819,affordable,['affordable'],['afford'],False
3591,819,projector,['projector'],['projector'],False
3592,820,small,['small'],['small'],False
3593,821,great,['great'],['great'],False
3594,821,transaction,['transaction'],['transact'],False
3595,822,great,['great'],['great'],False
3596,822,product,['product'],['product'],False
3597,823,perfect,['perfect'],['perfect'],False
3598,824,great,['great'],['great'],False
3599,824,projector,['projector'],['projector'],False
3600,825,excelente,['excelente'],['excelent'],False
3601,826,love,['love'],['love'],False
3602,826,it,['it'],['it'],True
3603,827,great,['great'],['great'],False
3604,827,productamazing,['productamazing'],['productamaz'],False
3605,827,customer,['customer'],['custom'],False
3606,827,service,['service'],['servic'],False
3607,828,excellent,['excellent'],['excel'],False
3608,828,customer,['customer'],['custom'],False
3609,828,service,['service'],['servic'],False
3610,829,love,['love'],['love'],False
3611,829,this,['this'],['thi'],True
3612,829,projector,['projector'],['projector'],False
3613,830,great,['great'],['great'],False
3614,830,deal,['deal'],['deal'],False
3615,831,so,['so'],['so'],True
3616,831,so,['so'],['so'],True
3617,831,good,['good'],['good'],False
3618,832,awesome,['awesome'],['awesom'],False
3619,833,yep,['yep'],['yep'],False
3620,834,a,['a'],['a'],True
3621,834,really,['really'],['realli'],False
3622,834,wonderful,['wonderful'],['wonder'],False
3623,834,mini,['mini'],['mini'],False
3624,834,projector,['projector'],['projector'],False
3625,835,for,['for'],['for'],True
3626,835,what,['what'],['what'],True
3627,835,it,['it'],['it'],True
3628,835,is,['is'],['is'],True
3629,835,its,['it'],['it'],True
3630,835,amazing,['amazing'],['amaz'],False
3631,836,so,['so'],['so'],True
3632,836,fun,['fun'],['fun'],False
3633,836,and,['and'],['and'],True
3634,836,easy,['easy'],['easi'],False
3635,836,to,['to'],['to'],True
3636,836,use,['use'],['use'],False
3637,837,awesome,['awesome'],['awesom'],False
3638,838,powerful,['powerful'],['power'],False
3639,838,yet,['yet'],['yet'],False
3640,838,in,['in'],['in'],True
3641,838,a,['a'],['a'],True
3642,838,small,['small'],['small'],False
3643,838,package,['package'],['packag'],False
3644,839,great,['great'],['great'],False
3645,839,device,['device'],['devic'],False
3646,839,super,['super'],['super'],False
3647,839,handy,['handy'],['handi'],False
3648,840,love,['love'],['love'],False
3649,840,it,['it'],['it'],True
3650,841,perfect,['perfect'],['perfect'],False
3651,841,and,['and'],['and'],True
3652,841,portable,['portable'],['portabl'],False
3653,842,perfect,['perfect'],['perfect'],False
3654,843,great,['great'],['great'],False
3655,843,projector,['projector'],['projector'],False
3656,843,for,['for'],['for'],True
3657,843,its,['it'],['it'],True
3658,843,size,['size'],['size'],False
3659,844,outstanding,['outstanding'],['outstand'],False
3660,844,product,['product'],['product'],False
3661,844,,[],[],False
3662,844,great,['great'],['great'],False
3663,844,quality,['quality'],['qualiti'],False
3664,845,best,['best'],['best'],False
3665,845,customer,['customer'],['custom'],False
3666,845,service,['service'],['servic'],False
3667,845,ever,['ever'],['ever'],False
3668,846,awesome,['awesome'],['awesom'],False
3669,847,the,['the'],['the'],True
3670,847,quality,['quality'],['qualiti'],False
3671,847,of,['of'],['of'],True
3672,847,the,['the'],['the'],True
3673,847,capsule,['capsule'],['capsul'],False
3674,847,control,['control'],['control'],False
3675,847,app,['app'],['app'],False
3676,847,and,['and'],['and'],True
3677,847,battery,['battery'],['batteri'],False
3678,847,life,['life'],['life'],False
3679,847,makes,['make'],['make'],False
3680,847,it,['it'],['it'],True
3681,847,very,['very'],['veri'],True
3682,847,useful,['useful'],['use'],False
3683,847,for,['for'],['for'],True
3684,847,the,['the'],['the'],True
3685,847,limited,['limited'],['limit'],False
3686,847,use,['use'],['use'],False
3687,847,that,['that'],['that'],True
3688,847,will,['will'],['will'],True
3689,847,occur,['occur'],['occur'],False
3690,848,great,['great'],['great'],False
3691,848,product,['product'],['product'],False
3692,849,great,['great'],['great'],False
3693,850,excellent,['excellent'],['excel'],False
3694,850,customer,['customer'],['custom'],False
3695,850,service,['service'],['servic'],False
3696,851,drive,['drive'],['drive'],False
3697,851,in,['in'],['in'],True
3698,851,at,['at'],['at'],True
3699,851,home,['home'],['home'],False
3700,852,would,['would'],['would'],True
3701,852,recommend,['recommend'],['recommend'],False
3702,852,to,['to'],['to'],True
3703,852,anyone,['anyone'],['anyon'],False
3704,853,nice,['nice'],['nice'],False
3705,853,little,['little'],['littl'],False
3706,853,projector,['projector'],['projector'],False
3707,854,worked,['worked'],['work'],False
3708,854,great,['great'],['great'],False
3709,854,in,['in'],['in'],True
3710,854,small,['small'],['small'],False
3711,854,room,['room'],['room'],False
3712,855,awesome,['awesome'],['awesom'],False
3713,855,,[],[],False
3714,856,worth,['worth'],['worth'],False
3715,856,every,['every'],['everi'],False
3716,856,penny,['penny'],['penni'],False
3717,857,awesome,['awesome'],['awesom'],False
3718,858,great,['great'],['great'],False
3719,858,product,['product'],['product'],False
3720,858,,[],[],False
3721,858,even,['even'],['even'],False
3722,858,better,['better'],['better'],False
3723,858,tech,['tech'],['tech'],False
3724,858,support,['support'],['support'],False
3725,859,dope,['dope'],['dope'],False
3726,859,color,['color'],['color'],False
3727,859,and,['and'],['and'],True
3728,859,size,['size'],['size'],False
3729,860,love,['love'],['love'],False
3730,860,it,['it'],['it'],True
3731,861,love,['love'],['love'],False
3732,861,this,['this'],['thi'],True
3733,862,perfect,['perfect'],['perfect'],False
3734,862,portable,['portable'],['portabl'],False
3735,862,projector,['projector'],['projector'],False
3736,863,great,['great'],['great'],False
3737,863,sound,['sound'],['sound'],False
3738,863,picture,['picture'],['pictur'],False
3739,863,and,['and'],['and'],True
3740,863,speed,['speed'],['speed'],False
3741,864,works,['work'],['work'],False
3742,864,great,['great'],['great'],False
3743,864,,[],[],False
3744,865,great,['great'],['great'],False
3745,865,picture,['picture'],['pictur'],False
3746,865,and,['and'],['and'],True
3747,865,sound,['sound'],['sound'],False
3748,866,nice,['nice'],['nice'],False
3749,866,to,['to'],['to'],True
3750,866,have,['have'],['have'],True
3751,867,awesome,['awesome'],['awesom'],False
3752,867,product,['product'],['product'],False
3753,868,so,['so'],['so'],True
3754,868,fun,['fun'],['fun'],False
3755,869,enjoying,['enjoying'],['enjoy'],False
3756,869,my,['my'],['my'],True
3757,869,portable,['portable'],['portabl'],False
3758,869,projector,['projector'],['projector'],False
3759,870,great,['great'],['great'],False
3760,870,device,['device'],['devic'],False
3761,871,great,['great'],['great'],False
3762,871,price,['price'],['price'],False
3763,871,for,['for'],['for'],True
3764,871,a,['a'],['a'],True
3765,871,portable,['portable'],['portabl'],False
3766,871,projector,['projector'],['projector'],False
3767,872,perfect,['perfect'],['perfect'],False
3768,872,little,['little'],['littl'],False
3769,872,projector,['projector'],['projector'],False
3770,873,would,['would'],['would'],True
3771,873,recommend,['recommend'],['recommend'],False
3772,874,funciona,['funciona'],['funciona'],False
3773,874,muy,['muy'],['muy'],False
3774,874,bien,['bien'],['bien'],False
3775,875,amazing,['amazing'],['amaz'],False
3776,876,very,['very'],['veri'],True
3777,876,good,['good'],['good'],False
3778,877,but,['but'],['but'],True
3779,877,the,['the'],['the'],True
3780,877,resolution,['resolution'],['resolut'],False
3781,877,is,['is'],['is'],True
3782,877,pretty,['pretty'],['pretti'],False
3783,877,good,['good'],['good'],False
3784,877,even,['even'],['even'],False
3785,877,on,['on'],['on'],True
3786,877,my,['my'],['my'],True
3787,877,rough,['rough'],['rough'],False
3788,877,wall,['wall'],['wall'],False
3789,878,good,['good'],['good'],False
3790,878,portable,['portable'],['portabl'],False
3791,878,projector,['projector'],['projector'],False
3792,878,get,['get'],['get'],False
3793,878,it,['it'],['it'],True
3794,878,when,['when'],['when'],True
3795,878,on,['on'],['on'],True
3796,878,sale,['sale'],['sale'],False
3797,879,a,['a'],['a'],True
3798,879,drivein,['drivein'],['drivein'],False
3799,879,theater,['theater'],['theater'],False
3800,879,at,['at'],['at'],True
3801,879,your,['your'],['your'],True
3802,879,own,['own'],['own'],True
3803,879,house,['house'],['hous'],False
3804,880,awesome,['awesome'],['awesom'],False
3805,880,little,['little'],['littl'],False
3806,880,gadget,['gadget'],['gadget'],False
3807,881,must,['must'],['must'],False
3808,881,have,['have'],['have'],True
3809,882,pretty,['pretty'],['pretti'],False
3810,882,good,['good'],['good'],False
3811,883,the,['the'],['the'],True
3812,883,best,['best'],['best'],False
3813,883,experience,['experience'],['experi'],False
3814,883,it,['it'],['it'],True
3815,883,bings,['bings'],['bing'],False
3816,883,you,['you'],['you'],True
3817,884,i,['i'],['i'],True
3818,884,like,['like'],['like'],False
3819,884,it,['it'],['it'],True
3820,884,here,['here'],['here'],True
3821,884,for,['for'],['for'],True
3822,885,love,['love'],['love'],False
3823,885,it,['it'],['it'],True
3824,886,well,['well'],['well'],False
3825,886,worth,['worth'],['worth'],False
3826,886,the,['the'],['the'],True
3827,886,price,['price'],['price'],False
3828,886,u,['u'],['u'],False
3829,886,pay,['pay'],['pay'],False
3830,887,love,['love'],['love'],False
3831,887,it,['it'],['it'],True
3832,888,great,['great'],['great'],False
3833,888,product,['product'],['product'],False
3834,889,daughter,['daughter'],['daughter'],False
3835,889,loves,['love'],['love'],False
3836,889,it,['it'],['it'],True
3837,890,amazing,['amazing'],['amaz'],False
3838,890,little,['little'],['littl'],False
3839,890,projector,['projector'],['projector'],False
3840,891,awesome,['awesome'],['awesom'],False
3841,892,great,['great'],['great'],False
3842,892,projector,['projector'],['projector'],False
3843,893,worth,['worth'],['worth'],False
3844,893,the,['the'],['the'],True
3845,893,purchase,['purchase'],['purchas'],False
3846,894,great,['great'],['great'],False
3847,894,product,['product'],['product'],False
3848,894,and,['and'],['and'],True
3849,894,service,['service'],['servic'],False
3850,895,compact,['compact'],['compact'],False
3851,896,recommended,['recommended'],['recommend'],False
3852,897,portable,['portable'],['portabl'],False
3853,898,this,['this'],['thi'],True
3854,898,little,['little'],['littl'],False
3855,898,nebula,['nebula'],['nebula'],False
3856,898,capsule,['capsule'],['capsul'],False
3857,898,projector,['projector'],['projector'],False
3858,898,is,['is'],['is'],True
3859,898,absollutely,['absollutely'],['absollut'],False
3860,898,amazing,['amazing'],['amaz'],False
3861,898,the,['the'],['the'],True
3862,898,have,['have'],['have'],True
3863,898,packed,['packed'],['pack'],False
3864,898,so,['so'],['so'],True
3865,898,many,['many'],['mani'],False
3866,898,great,['great'],['great'],False
3867,898,features,['feature'],['featur'],False
3868,898,in,['in'],['in'],True
3869,898,,[],[],False
3870,899,get,['get'],['get'],False
3871,899,a,['a'],['a'],True
3872,899,good,['good'],['good'],False
3873,899,camera,['camera'],['camera'],False
3874,899,stand,['stand'],['stand'],False
3875,899,makes,['make'],['make'],False
3876,899,creating,['creating'],['creat'],False
3877,899,the,['the'],['the'],True
3878,899,perfect,['perfect'],['perfect'],False
3879,899,screen,['screen'],['screen'],False
3880,899,so,['so'],['so'],True
3881,899,easy,['easy'],['easi'],False
3882,900,easy,['easy'],['easi'],False
3883,900,to,['to'],['to'],True
3884,900,use,['use'],['use'],False
3885,900,and,['and'],['and'],True
3886,900,great,['great'],['great'],False
3887,900,quality,['quality'],['qualiti'],False
3888,900,in,['in'],['in'],True
3889,900,picture,['picture'],['pictur'],False
3890,900,,[],[],False
3891,900,sound,['sound'],['sound'],False
3892,901,amazing,['amazing'],['amaz'],False
3893,901,projector,['projector'],['projector'],False
3894,902,nice,['nice'],['nice'],False
3895,903,great,['great'],['great'],False
3896,903,product,['product'],['product'],False
3897,903,easy,['easy'],['easi'],False
3898,903,to,['to'],['to'],True
3899,903,use,['use'],['use'],False
3900,904,compared,['compared'],['compar'],False
3901,904,to,['to'],['to'],True
3902,904,the,['the'],['the'],True
3903,904,wowoto,['wowoto'],['wowoto'],False
3904,904,t8e,['t8e'],['t8e'],False
3905,904,nebula,['nebula'],['nebula'],False
3906,904,made,['made'],['made'],False
3907,904,a,['a'],['a'],True
3908,904,great,['great'],['great'],False
3909,904,set,['set'],['set'],False
3910,904,of,['of'],['of'],True
3911,904,compromises,['compromise'],['compromis'],False
3912,904,on,['on'],['on'],True
3913,904,a,['a'],['a'],True
3914,904,truly,['truly'],['truli'],False
3915,904,portable,['portable'],['portabl'],False
3916,904,device,['device'],['devic'],False
3917,905,very,['very'],['veri'],True
3918,905,satisified,['satisified'],['satisifi'],False
3919,906,from,['from'],['from'],True
3920,906,a,['a'],['a'],True
3921,906,filmmakers,['filmmaker'],['filmmak'],False
3922,906,perspective,['perspective'],['perspect'],False
3923,907,great,['great'],['great'],False
3924,907,now,['now'],['now'],True
3925,907,that,['that'],['that'],True
3926,907,i,['i'],['i'],True
3927,907,have,['have'],['have'],True
3928,907,google,['google'],['googl'],False
3929,907,play,['play'],['play'],False
3930,908,wanted,['wanted'],['want'],False
3931,908,to,['to'],['to'],True
3932,908,love,['love'],['love'],False
3933,908,it,['it'],['it'],True
3934,908,but,['but'],['but'],True
3935,908,it,['it'],['it'],True
3936,908,wouldnt,['wouldnt'],['wouldnt'],False
3937,908,love,['love'],['love'],False
3938,908,me,['me'],['me'],True
3939,909,tested,['tested'],['test'],False
3940,909,in,['in'],['in'],True
3941,909,home,['home'],['home'],False
3942,909,and,['and'],['and'],True
3943,909,outdoors,['outdoors'],['outdoor'],False
3944,909,for,['for'],['for'],True
3945,909,groups,['group'],['group'],False
3946,910,didnt,['didnt'],['didnt'],False
3947,910,work,['work'],['work'],False
3948,910,with,['with'],['with'],True
3949,910,iphone,['iphone'],['iphon'],False
3950,910,updated,['updated'],['updat'],False
3951,911,nice,['nice'],['nice'],False
3952,911,hardware,['hardware'],['hardwar'],False
3953,911,design,['design'],['design'],False
3954,911,but,['but'],['but'],True
3955,911,user,['user'],['user'],False
3956,911,experience,['experience'],['experi'],False
3957,911,is,['is'],['is'],True
3958,911,terrible,['terrible'],['terribl'],False
3959,912,amazing,['amazing'],['amaz'],False
3960,912,concept,['concept'],['concept'],False
3961,912,that,['that'],['that'],True
3962,912,could,['could'],['could'],False
3963,912,use,['use'],['use'],False
3964,912,a,['a'],['a'],True
3965,912,little,['little'],['littl'],False
3966,912,tweaking,['tweaking'],['tweak'],False
3967,913,great,['great'],['great'],False
3968,913,little,['little'],['littl'],False
3969,913,projector,['projector'],['projector'],False
3970,914,works,['work'],['work'],False
3971,914,well,['well'],['well'],False
3972,914,but,['but'],['but'],True
3973,914,has,['ha'],['ha'],True
3974,914,flaws,['flaw'],['flaw'],False
3975,915,its,['it'],['it'],True
3976,915,so,['so'],['so'],True
3977,915,small,['small'],['small'],False
3978,915,and,['and'],['and'],True
3979,915,it,['it'],['it'],True
3980,915,does,['doe'],['doe'],True
3981,915,so,['so'],['so'],True
3982,915,much,['much'],['much'],False
3983,916,decent,['decent'],['decent'],False
3984,916,product,['product'],['product'],False
3985,917,anker,['anker'],['anker'],False
3986,917,customer,['customer'],['custom'],False
3987,917,support,['support'],['support'],False
3988,917,is,['is'],['is'],True
3989,917,the,['the'],['the'],True
3990,917,best,['best'],['best'],False
3991,918,love,['love'],['love'],False
3992,918,this,['this'],['thi'],True
3993,918,little,['little'],['littl'],False
3994,918,thing,['thing'],['thing'],False
3995,918,unbelievable,['unbelievable'],['unbeliev'],False
3996,918,value,['value'],['valu'],False
3997,918,for,['for'],['for'],True
3998,918,what,['what'],['what'],True
3999,918,you,['you'],['you'],True
4000,918,get,['get'],['get'],False
4001,919,excellent,['excellent'],['excel'],False
4002,919,little,['little'],['littl'],False
4003,919,piece,['piece'],['piec'],False
4004,919,of,['of'],['of'],True
4005,919,hardware,['hardware'],['hardwar'],False
4006,919,with,['with'],['with'],True
4007,919,serious,['serious'],['seriou'],False
4008,919,software,['software'],['softwar'],False
4009,919,flaws,['flaw'],['flaw'],False
4010,920,great,['great'],['great'],False
4011,920,little,['little'],['littl'],False
4012,920,projector,['projector'],['projector'],False
4013,920,and,['and'],['and'],True
4014,920,it,['it'],['it'],True
4015,920,really,['really'],['realli'],False
4016,920,is,['is'],['is'],True
4017,920,about,['about'],['about'],True
4018,920,the,['the'],['the'],True
4019,920,size,['size'],['size'],False
4020,920,of,['of'],['of'],True
4021,920,a,['a'],['a'],True
4022,920,soda,['soda'],['soda'],False
4023,920,can,['can'],['can'],True
4024,921,small,['small'],['small'],False
4025,921,convenient,['convenient'],['conveni'],False
4026,921,projector,['projector'],['projector'],False
4027,921,awesome,['awesome'],['awesom'],False
4028,921,for,['for'],['for'],True
4029,921,bedroom,['bedroom'],['bedroom'],False
4030,921,setting,['setting'],['set'],False
4031,922,my,['my'],['my'],True
4032,922,first,['first'],['first'],False
4033,922,experience,['experience'],['experi'],False
4034,922,was,['wa'],['wa'],True
4035,922,not,['not'],['not'],True
4036,922,good,['good'],['good'],False
4037,922,but,['but'],['but'],True
4038,922,my,['my'],['my'],True
4039,922,second,['second'],['second'],False
4040,922,attempt,['attempt'],['attempt'],False
4041,922,worked,['worked'],['work'],False
4042,922,well,['well'],['well'],False
4043,923,my,['my'],['my'],True
4044,923,family,['family'],['famili'],False
4045,923,loves,['love'],['love'],False
4046,923,it,['it'],['it'],True
4047,924,easy,['easy'],['easi'],False
4048,924,to,['to'],['to'],True
4049,924,set,['set'],['set'],False
4050,924,up,['up'],['up'],True
4051,924,plug,['plug'],['plug'],False
4052,924,and,['and'],['and'],True
4053,924,play,['play'],['play'],False
4054,925,great,['great'],['great'],False
4055,925,little,['little'],['littl'],False
4056,925,projector,['projector'],['projector'],False
4057,925,that,['that'],['that'],True
4058,925,gives,['give'],['give'],False
4059,925,an,['an'],['an'],True
4060,925,enjoyable,['enjoyable'],['enjoy'],False
4061,925,experience,['experience'],['experi'],False
4062,926,very,['very'],['veri'],True
4063,926,portable,['portable'],['portabl'],False
4064,926,and,['and'],['and'],True
4065,926,easy,['easy'],['easi'],False
4066,926,to,['to'],['to'],True
4067,926,use,['use'],['use'],False
4068,927,great,['great'],['great'],False
4069,927,projector,['projector'],['projector'],False
4070,927,for,['for'],['for'],True
4071,927,inside,['inside'],['insid'],False
4072,927,use,['use'],['use'],False
4073,927,not,['not'],['not'],True
4074,927,so,['so'],['so'],True
4075,927,great,['great'],['great'],False
4076,927,outside,['outside'],['outsid'],False
4077,928,for,['for'],['for'],True
4078,928,an,['an'],['an'],True
4079,928,anker,['anker'],['anker'],False
4080,928,product,['product'],['product'],False
4081,928,i,['i'],['i'],True
4082,928,feel,['feel'],['feel'],False
4083,928,it,['it'],['it'],True
4084,928,lacks,['lack'],['lack'],False
4085,928,its,['it'],['it'],True
4086,928,usual,['usual'],['usual'],False
4087,928,user,['user'],['user'],False
4088,928,friendliness,['friendliness'],['friendli'],False
4089,928,and,['and'],['and'],True
4090,928,high,['high'],['high'],False
4091,928,performance,['performance'],['perform'],False
4092,929,great,['great'],['great'],False
4093,929,lil,['lil'],['lil'],False
4094,929,product,['product'],['product'],False
4095,929,with,['with'],['with'],True
4096,929,some,['some'],['some'],True
4097,929,room,['room'],['room'],False
4098,929,to,['to'],['to'],True
4099,929,improve,['improve'],['improv'],False
4100,930,nice,['nice'],['nice'],False
4101,930,portable,['portable'],['portabl'],False
4102,930,displayprojection,['displayprojection'],['displayproject'],False
4103,930,unit,['unit'],['unit'],False
4104,930,with,['with'],['with'],True
4105,930,excellent,['excellent'],['excel'],False
4106,930,quality,['quality'],['qualiti'],False
4107,931,good,['good'],['good'],False
4108,931,for,['for'],['for'],True
4109,931,a,['a'],['a'],True
4110,931,couple,['couple'],['coupl'],False
4111,932,gifted,['gifted'],['gift'],False
4112,932,this,['this'],['thi'],True
4113,932,seemed,['seemed'],['seem'],False
4114,932,to,['to'],['to'],True
4115,932,be,['be'],['be'],True
4116,932,a,['a'],['a'],True
4117,932,good,['good'],['good'],False
4118,932,product,['product'],['product'],False
4119,932,from,['from'],['from'],True
4120,932,the,['the'],['the'],True
4121,932,reviews,['review'],['review'],False
4122,933,you,['you'],['you'],True
4123,933,get,['get'],['get'],False
4124,933,what,['what'],['what'],True
4125,933,you,['you'],['you'],True
4126,933,pay,['pay'],['pay'],False
4127,933,for,['for'],['for'],True
4128,934,awesome,['awesome'],['awesom'],False
4129,934,mini,['mini'],['mini'],False
4130,934,projector,['projector'],['projector'],False
4131,934,for,['for'],['for'],True
4132,934,home,['home'],['home'],False
4133,935,good,['good'],['good'],False
4134,935,customer,['customer'],['custom'],False
4135,935,service,['service'],['servic'],False
4136,935,very,['very'],['veri'],True
4137,935,helpful,['helpful'],['help'],False
4138,936,much,['much'],['much'],False
4139,936,better,['better'],['better'],False
4140,936,as,['a'],['as'],True
4141,936,soon,['soon'],['soon'],False
4142,936,as,['a'],['as'],True
4143,936,you,['you'],['you'],True
4144,936,can,['can'],['can'],True
4145,936,install,['install'],['instal'],False
4146,936,apps,['apps'],['app'],False
4147,936,from,['from'],['from'],True
4148,936,play,['play'],['play'],False
4149,937,great,['great'],['great'],False
4150,937,for,['for'],['for'],True
4151,937,what,['what'],['what'],True
4152,937,it,['it'],['it'],True
4153,937,is,['is'],['is'],True
4154,938,so,['so'],['so'],True
4155,938,far,['far'],['far'],False
4156,938,its,['it'],['it'],True
4157,938,meeting,['meeting'],['meet'],False
4158,938,expectations,['expectation'],['expect'],False
4159,939,looks,['look'],['look'],False
4160,939,much,['much'],['much'],False
4161,939,better,['better'],['better'],False
4162,939,than,['than'],['than'],True
4163,939,one,['one'],['one'],True
4164,939,would,['would'],['would'],True
4165,939,expect,['expect'],['expect'],False
4166,940,easy,['easy'],['easi'],False
4167,940,to,['to'],['to'],True
4168,940,use,['use'],['use'],False
4169,940,good,['good'],['good'],False
4170,940,video,['video'],['video'],False
4171,940,quality,['quality'],['qualiti'],False
4172,940,and,['and'],['and'],True
4173,940,decent,['decent'],['decent'],False
4174,940,volume,['volume'],['volum'],False
4175,941,awesome,['awesome'],['awesom'],False
4176,941,device,['device'],['devic'],False
4177,941,for,['for'],['for'],True
4178,941,the,['the'],['the'],True
4179,941,money,['money'],['money'],False
4180,942,nice,['nice'],['nice'],False
4181,942,product,['product'],['product'],False
4182,943,item,['item'],['item'],False
4183,943,worked,['worked'],['work'],False
4184,943,fine,['fine'],['fine'],False
4185,943,out,['out'],['out'],True
4186,943,of,['of'],['of'],True
4187,943,the,['the'],['the'],True
4188,943,box,['box'],['box'],False
4189,944,great,['great'],['great'],False
4190,944,performance,['performance'],['perform'],False
4191,944,from,['from'],['from'],True
4192,944,a,['a'],['a'],True
4193,944,little,['little'],['littl'],False
4194,944,projector,['projector'],['projector'],False
4195,945,awesome,['awesome'],['awesom'],False
4196,945,projector,['projector'],['projector'],False
4197,945,when,['when'],['when'],True
4198,945,it,['it'],['it'],True
4199,945,worked,['worked'],['work'],False
4200,945,properly,['properly'],['properli'],False
4201,946,ga,['ga'],['ga'],False
4202,946,release,['release'],['releas'],False
4203,946,does not,"['doe', 'not']","['doe', 'not']",False
4204,946,support,['support'],['support'],False
4205,946,youtube,['youtube'],['youtub'],False
4206,946,tv,['tv'],['tv'],False
4207,947,packs,['pack'],['pack'],False
4208,947,quite,['quite'],['quit'],False
4209,947,a,['a'],['a'],True
4210,947,punch,['punch'],['punch'],False
4211,947,for,['for'],['for'],True
4212,947,such,['such'],['such'],True
4213,947,a,['a'],['a'],True
4214,947,tiny,['tiny'],['tini'],False
4215,947,device,['device'],['devic'],False
4216,948,awesome,['awesome'],['awesom'],False
4217,948,little,['little'],['littl'],False
4218,948,toy,['toy'],['toy'],False
4219,949,great,['great'],['great'],False
4220,949,for,['for'],['for'],True
4221,949,a,['a'],['a'],True
4222,949,budget,['budget'],['budget'],False
4223,949,projector,['projector'],['projector'],False
4224,950,great,['great'],['great'],False
4225,950,portable,['portable'],['portabl'],False
4226,950,speaker,['speaker'],['speaker'],False
4227,950,with,['with'],['with'],True
4228,950,all,['all'],['all'],True
4229,950,the,['the'],['the'],True
4230,950,bells,['bell'],['bell'],False
4231,950,and,['and'],['and'],True
4232,950,whistles,['whistle'],['whistl'],False
4233,951,great,['great'],['great'],False
4234,951,budget,['budget'],['budget'],False
4235,951,projector,['projector'],['projector'],False
4236,951,for,['for'],['for'],True
4237,951,watching,['watching'],['watch'],False
4238,951,tv,['tv'],['tv'],False
4239,951,and,['and'],['and'],True
4240,951,movies,['movie'],['movi'],False
4241,952,nice,['nice'],['nice'],False
4242,952,for,['for'],['for'],True
4243,952,the,['the'],['the'],True
4244,952,price,['price'],['price'],False
4245,953,not,['not'],['not'],True
4246,953,a,['a'],['a'],True
4247,953,bad,['bad'],['bad'],False
4248,953,projector,['projector'],['projector'],False
4249,953,hopefully,['hopefully'],['hope'],False
4250,953,they,['they'],['they'],True
4251,953,fix,['fix'],['fix'],False
4252,953,the,['the'],['the'],True
4253,953,issues,['issue'],['issu'],False
4254,954,great,['great'],['great'],False
4255,954,image,['image'],['imag'],False
4256,954,in,['in'],['in'],True
4257,954,small,['small'],['small'],False
4258,954,package,['package'],['packag'],False
4259,955,imperfect,['imperfect'],['imperfect'],False
4260,955,but,['but'],['but'],True
4261,955,awesome,['awesome'],['awesom'],False
4262,956,good,['good'],['good'],False
4263,956,for,['for'],['for'],True
4264,956,the,['the'],['the'],True
